ULPIN_ID,Scene_ID,Building_ID,Centroid_X,Centroid_Y,Footprint_Area_m2,Building_Height_m,Building_Volume_m3,Roof_Area_m2,Roof_Height_m,Roof_Centroid_X,Roof_Centroid_Y,Point_Count,Roof_Point_Count,Roof_Footprint_Ratio,Estimated_Floors,Building_Type,Usable_Roof_Area_m2,Estimated_Solar_Capacity_kW,Has_3D_Geometry,2D_Roof_ID,YOLO_Confidence,Roof_Pixel_X,Roof_Pixel_Y,Matched_ULPIN_ID,Matched_Building_ID,3D_Centroid_X,3D_Centroid_Y,3D_Scene3_Pixel_X,3D_Scene3_Pixel_Y,Pixel_Distance,Match_Score,Match_Accepted,Roof_Detected_2D,Data_Status,Solar_Data_Available
IN3D-03-0180,3,180,-85.851,43.49,192.59,12.92,2487.5,184.18,5.85,-85.55,43.499,3205,1145,0.956,4,Mid-rise,138.14,13.81,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0181,3,181,56.202,203.057,110.31,12.51,1379.64,95.45,3.27,55.344,201.751,1652,556,0.865,4,Mid-rise,71.59,7.16,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0182,3,182,42.48,71.685,157.36,15.75,2478.39,128.72,4.8,41.773,71.634,2968,797,0.818,5,High-rise,96.54,9.65,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0183,3,183,78.773,-33.471,166.12,16.46,2733.7,145.15,5.56,79.541,-34.505,3445,853,0.874,5,High-rise,108.86,10.89,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0184,3,184,-25.981,189.476,185.41,12.79,2372.18,161.66,4.34,-27.109,189.159,2452,863,0.872,4,Mid-rise,121.24,12.12,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0185,3,185,55.788,104.652,87.73,8.67,760.88,61.93,3.19,55.468,103.511,1102,328,0.706,3,Mid-rise,46.45,4.65,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0186,3,186,31.965,205.789,98.88,16.5,1631.99,78.53,4.04,33.251,204.748,2013,483,0.794,6,High-rise,58.9,5.89,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0187,3,187,-65.635,-12.792,81.6,9.14,745.91,62.83,2.0,-66.007,-11.962,759,327,0.77,3,Mid-rise,47.12,4.71,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0188,3,188,-130.793,113.703,113.97,13.21,1505.93,80.79,4.19,-132.118,112.779,1581,534,0.709,4,Mid-rise,60.59,6.06,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0189,3,189,-130.324,13.6,142.82,16.6,2370.56,123.34,3.74,-130.613,13.169,2710,722,0.864,6,High-rise,92.5,9.25,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0190,3,190,-101.833,58.37,181.18,7.37,1335.58,152.51,3.36,-101.736,59.45,1368,749,0.842,2,Low-rise,114.38,11.44,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0191,3,191,-37.412,176.388,132.84,13.2,1753.18,108.47,4.24,-37.519,176.841,2314,602,0.817,4,Mid-rise,81.35,8.14,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0192,3,192,-33.501,213.593,140.98,7.29,1027.12,102.63,2.78,-32.477,215.047,998,605,0.728,2,Low-rise,76.97,7.7,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0193,3,193,68.56,98.278,187.57,15.26,2861.83,154.99,6.1,69.161,97.341,3190,867,0.826,5,High-rise,116.24,11.62,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0194,3,194,-86.389,154.059,95.53,4.68,447.3,63.27,1.35,-85.832,152.833,743,356,0.662,2,Low-rise,47.45,4.74,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0195,3,195,-93.258,13.531,105.27,11.17,1176.0,93.73,2.92,-92.465,13.56,1628,574,0.89,4,Mid-rise,70.3,7.03,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0196,3,196,-64.172,227.944,197.82,13.15,2602.01,125.21,4.31,-64.744,226.711,2129,737,0.633,4,Mid-rise,93.91,9.39,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0197,3,197,76.076,161.138,286.37,9.53,2729.47,254.56,4.81,75.587,161.985,2366,1350,0.889,3,Mid-rise,190.92,19.09,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0198,3,198,99.982,143.367,103.56,11.8,1222.11,58.11,2.56,100.534,143.803,1544,319,0.561,4,Mid-rise,43.58,4.36,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0199,3,199,55.501,-40.529,79.18,15.55,1230.99,69.17,3.33,55.38,-41.945,1709,381,0.874,5,High-rise,51.88,5.19,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0200,3,200,75.782,172.925,89.12,11.08,987.84,62.61,3.41,75.919,172.089,1287,339,0.703,4,Mid-rise,46.96,4.7,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0201,3,201,65.515,212.441,27.46,3.35,91.93,19.56,1.28,65.357,212.201,260,103,0.712,1,Single-storey,14.67,1.47,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0202,3,202,35.964,221.612,119.78,14.1,1688.77,90.06,2.36,36.005,223.286,1443,497,0.752,5,Mid-rise,67.54,6.75,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0203,3,203,-83.911,202.877,99.75,12.55,1251.92,74.35,8.55,-83.663,201.235,1432,389,0.745,4,Mid-rise,55.76,5.58,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0204,3,204,-98.77,118.204,215.79,17.82,3844.46,199.13,9.72,-98.684,117.817,4145,1245,0.923,6,High-rise,149.35,14.93,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0205,3,205,-71.253,189.602,257.2,16.67,4287.19,140.12,3.86,-69.718,190.26,3620,757,0.545,6,High-rise,105.09,10.51,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0206,3,206,-53.761,224.893,194.41,12.69,2466.18,155.43,4.34,-54.668,223.969,2641,853,0.799,4,Mid-rise,116.57,11.66,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0207,3,207,-47.646,114.825,49.16,7.35,361.15,40.25,2.35,-47.175,115.117,658,230,0.819,2,Low-rise,30.19,3.02,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0208,3,208,85.711,91.687,167.2,15.16,2534.8,125.14,4.99,84.515,92.041,2910,650,0.748,5,High-rise,93.86,9.39,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0209,3,209,62.417,136.621,122.85,13.92,1710.26,104.55,5.03,62.987,136.512,2349,616,0.851,5,Mid-rise,78.41,7.84,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0210,3,210,83.517,211.059,103.29,12.41,1282.3,88.5,1.77,83.533,210.902,2194,499,0.857,4,Mid-rise,66.38,6.64,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0211,3,211,-68.004,161.294,96.33,4.94,475.77,62.09,2.14,-66.311,161.938,571,308,0.645,2,Low-rise,46.57,4.66,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0212,3,212,-94.674,208.293,77.19,5.32,410.56,51.62,3.35,-95.358,207.947,685,294,0.669,2,Low-rise,38.71,3.87,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0213,3,213,-28.987,-41.599,111.67,13.26,1480.43,87.32,3.46,-29.076,-42.602,1298,577,0.782,4,Mid-rise,65.49,6.55,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0214,3,214,-52.974,172.792,166.95,15.13,2526.34,147.14,3.46,-54.142,172.157,2878,733,0.881,5,High-rise,110.35,11.04,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0215,3,215,86.99,191.206,139.3,13.85,1930.01,111.59,11.74,87.268,190.486,2040,655,0.801,5,Mid-rise,83.69,8.37,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0216,3,216,91.428,-20.939,173.39,13.78,2388.53,141.12,3.75,92.391,-21.684,2474,721,0.814,5,Mid-rise,105.84,10.58,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0217,3,217,-109.743,-26.184,184.92,18.29,3382.47,147.49,4.03,-110.457,-25.614,3440,769,0.798,6,High-rise,110.62,11.06,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0218,3,218,-26.366,224.568,175.97,14.65,2577.52,138.0,5.77,-26.632,223.65,2180,752,0.784,5,Mid-rise,103.5,10.35,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0219,3,219,-1.678,232.649,38.61,6.0,231.78,25.29,1.59,-1.45,232.306,334,134,0.655,2,Low-rise,18.97,1.9,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0220,3,220,-56.925,14.91,204.77,13.26,2714.43,91.37,3.32,-59.273,14.617,2537,538,0.446,4,Mid-rise,68.53,6.85,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0221,3,221,90.051,106.987,204.61,15.36,3142.17,128.83,5.39,90.909,106.623,3356,706,0.63,5,High-rise,96.62,9.66,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0222,3,222,-81.025,215.179,184.95,13.03,2409.55,137.36,3.46,-82.507,216.35,2445,773,0.743,4,Mid-rise,103.02,10.3,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0223,3,223,-64.439,182.142,96.57,7.21,696.23,75.44,2.34,-64.456,181.486,869,348,0.781,2,Low-rise,56.58,5.66,True,1.0,0.3003192543983459,1784.4609828858534,5506.162558224734,IN3D-03-0223,223.0,-64.439,182.142,1787.273186238967,5533.990106007068,27.96928499760623,0.7203071500239377,True,True,validated_2D_3D_match,True
IN3D-03-0224,3,224,-106.757,174.395,74.95,8.88,665.87,61.41,1.7,-106.678,174.623,997,294,0.819,3,Mid-rise,46.06,4.61,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0225,3,225,-97.111,86.155,118.42,7.47,884.3,110.72,3.41,-96.838,86.77,1199,582,0.935,2,Low-rise,83.04,8.3,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0226,3,226,-81.077,-42.677,59.88,15.02,899.28,44.29,2.49,-81.695,-43.801,1242,261,0.74,5,High-rise,33.22,3.32,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0227,3,227,-106.642,144.073,63.21,3.79,239.56,50.22,0.6,-105.54,144.061,383,227,0.794,1,Single-storey,37.66,3.77,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0228,3,228,81.016,146.793,158.8,7.62,1209.36,146.06,4.48,79.443,146.285,1209,712,0.92,3,Low-rise,109.54,10.95,True,31.0,0.1047259494662284,5437.120740878284,5071.01239439235,IN3D-03-0228,228.0,81.016,146.793,5357.03386326456,5080.277259016086,80.62100025682986,0.1937899974317014,True,True,validated_2D_3D_match,True
IN3D-03-0229,3,229,56.468,162.424,110.38,6.69,738.7,103.76,4.02,56.679,163.192,946,525,0.94,2,Low-rise,77.82,7.78,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0230,3,230,99.949,33.295,109.44,12.22,1337.7,79.9,3.13,100.159,31.488,1425,337,0.73,4,Mid-rise,59.92,5.99,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0231,3,231,11.437,235.101,73.79,10.99,811.22,33.35,2.44,6.466,235.262,859,202,0.452,4,Mid-rise,25.01,2.5,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0232,3,232,-108.509,188.132,141.0,14.74,2078.57,121.84,3.75,-108.275,188.39,1899,713,0.864,5,Mid-rise,91.38,9.14,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0233,3,233,100.195,176.61,101.53,13.22,1342.06,73.91,1.35,100.536,177.069,1407,369,0.728,4,Mid-rise,55.43,5.54,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0234,3,234,-119.783,72.951,162.91,7.32,1193.33,134.19,2.87,-121.055,72.324,1143,712,0.824,2,Low-rise,100.64,10.06,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0235,3,235,-120.934,175.317,50.84,6.82,346.58,43.53,2.36,-120.791,174.895,711,238,0.856,2,Low-rise,32.65,3.26,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0236,3,236,-75.309,227.1,146.56,14.71,2156.29,129.45,4.44,-76.187,226.45,1778,684,0.883,5,Mid-rise,97.09,9.71,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0237,3,237,-113.716,29.209,167.79,16.2,2718.35,126.57,5.65,-113.274,29.005,3504,807,0.754,5,High-rise,94.93,9.49,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0238,3,238,-130.174,-22.096,167.73,13.75,2306.4,135.56,3.37,-129.489,-22.562,2660,708,0.808,5,Mid-rise,101.67,10.17,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0239,3,239,-125.489,158.728,53.79,6.15,330.55,46.64,3.0,-126.128,158.745,431,252,0.867,2,Low-rise,34.98,3.5,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0240,3,240,70.597,198.633,117.25,14.48,1698.05,99.55,3.86,70.48,198.417,2318,659,0.849,5,Mid-rise,74.66,7.47,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0241,3,241,-39.126,225.967,139.67,11.73,1638.4,120.32,3.59,-38.493,224.896,1897,769,0.861,4,Mid-rise,90.24,9.02,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0242,3,242,-19.738,207.949,150.79,13.68,2062.56,97.1,2.99,-19.013,209.43,1829,577,0.644,5,Mid-rise,72.82,7.28,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0243,3,243,-9.482,169.903,132.62,8.15,1080.81,119.42,2.86,-10.1,169.561,1615,586,0.9,3,Mid-rise,89.56,8.96,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0244,3,244,-91.854,190.451,70.32,6.24,438.64,56.35,1.61,-91.124,190.154,599,271,0.801,2,Low-rise,42.26,4.23,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0245,3,245,73.199,131.876,177.44,10.6,1881.28,114.35,3.19,73.979,133.996,1703,574,0.644,4,Mid-rise,85.76,8.58,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0246,3,246,-11.875,217.443,159.86,14.75,2358.15,131.84,4.17,-13.779,216.994,2195,879,0.825,5,Mid-rise,98.88,9.89,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0247,3,247,-13.316,148.987,186.63,18.27,3409.24,147.82,15.33,-12.87,149.366,3370,801,0.792,6,High-rise,110.86,11.09,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0248,3,248,48.091,223.643,163.19,11.92,1945.56,137.27,5.26,48.345,224.4,1798,716,0.841,4,Mid-rise,102.95,10.3,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0249,3,249,35.106,150.962,268.79,8.29,2227.51,171.52,4.71,35.166,149.096,1733,744,0.638,3,Mid-rise,128.64,12.86,True,6.0,0.1811375617980957,4153.456912622527,5190.241144987672,IN3D-03-0249,249.0,35.106,150.962,4230.3093595882,5133.787368470537,95.35894026077555,0.0464105973922442,True,True,validated_2D_3D_match,True
IN3D-03-0250,3,250,-86.973,195.155,59.4,9.19,546.12,51.37,9.19,-86.926,195.202,632,340,0.865,3,Mid-rise,38.53,3.85,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0251,3,251,-125.281,-43.063,51.31,11.9,610.61,39.07,6.66,-124.226,-44.003,948,198,0.761,4,Mid-rise,29.3,2.93,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0252,3,252,-118.12,93.72,106.59,14.66,1562.73,94.71,4.22,-118.941,93.505,1828,523,0.889,5,Mid-rise,71.03,7.1,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0253,3,253,69.594,219.698,98.68,7.0,690.44,83.22,2.97,69.608,220.256,739,466,0.843,2,Low-rise,62.42,6.24,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0254,3,254,0.118,123.516,39.37,7.66,301.73,31.03,2.31,1.149,123.472,531,198,0.788,3,Low-rise,23.27,2.33,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0255,3,255,-119.509,106.126,185.49,14.52,2694.09,151.85,4.82,-119.478,105.799,3009,936,0.819,5,Mid-rise,113.89,11.39,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0256,3,256,60.608,219.502,108.9,13.07,1423.75,94.1,3.16,60.601,220.984,1474,515,0.864,4,Mid-rise,70.57,7.06,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0257,3,257,-117.496,-4.129,282.26,14.06,3968.33,177.81,5.53,-116.927,-4.697,4126,866,0.63,5,Mid-rise,133.36,13.34,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0258,3,258,-127.009,83.631,147.67,13.48,1990.34,130.46,3.74,-127.443,83.718,1796,717,0.883,4,Mid-rise,97.84,9.78,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0259,3,259,-70.065,80.802,122.24,7.89,964.38,114.5,2.6,-71.518,81.646,996,591,0.937,3,Low-rise,85.88,8.59,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0260,3,260,-1.209,62.079,77.08,14.03,1081.1,50.06,2.85,-0.793,63.673,1731,300,0.649,5,Mid-rise,37.54,3.75,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0261,3,261,-130.412,94.721,85.08,8.86,754.05,73.78,2.32,-128.657,93.913,843,371,0.867,3,Mid-rise,55.34,5.53,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0262,3,262,-121.321,-32.608,147.94,13.06,1931.56,128.22,3.62,-120.138,-31.685,1874,681,0.867,4,Mid-rise,96.16,9.62,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0263,3,263,24.989,222.728,118.97,13.51,1606.71,82.07,2.25,24.737,224.448,1525,450,0.69,5,Mid-rise,61.55,6.15,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0264,3,264,98.925,130.35,145.87,14.45,2108.29,60.92,11.6,100.02,129.66,1832,375,0.418,5,Mid-rise,45.69,4.57,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0265,3,265,53.897,235.092,43.51,10.88,473.35,36.63,2.23,54.131,235.691,659,236,0.842,4,Mid-rise,27.47,2.75,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0266,3,266,-127.787,123.67,37.53,3.83,143.84,34.16,1.45,-127.666,123.822,390,202,0.91,1,Single-storey,25.62,2.56,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0267,3,267,80.556,196.907,51.68,6.08,314.26,44.98,5.18,80.466,195.938,556,325,0.87,2,Low-rise,33.74,3.37,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0268,3,268,-79.952,72.482,117.93,7.45,878.1,110.41,2.7,-80.068,73.704,1070,587,0.936,2,Low-rise,82.81,8.28,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0269,3,269,-7.819,234.61,34.73,12.75,442.66,31.77,2.71,-8.33,235.209,824,190,0.915,4,Mid-rise,23.83,2.38,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0270,3,270,15.28,225.542,161.31,15.57,2511.75,91.14,4.59,16.522,224.812,2157,473,0.565,5,High-rise,68.36,6.84,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0271,3,271,45.191,233.925,40.49,6.77,274.24,38.11,2.23,44.814,234.49,339,238,0.941,2,Low-rise,28.58,2.86,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0272,3,272,97.799,218.677,194.82,14.7,2863.35,148.06,7.33,96.655,218.624,3222,723,0.76,5,Mid-rise,111.04,11.1,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0273,3,273,-91.169,232.584,208.46,13.89,2895.16,167.73,3.57,-92.152,231.833,1941,878,0.805,5,Mid-rise,125.8,12.58,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0274,3,274,-107.488,203.872,120.81,14.97,1809.06,97.14,5.4,-107.371,204.088,1647,516,0.804,5,Mid-rise,72.86,7.29,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0275,3,275,95.935,-35.692,270.36,8.07,2181.67,261.43,4.48,96.283,-35.95,1381,1316,0.967,3,Mid-rise,196.07,19.61,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0276,3,276,-110.83,230.089,189.58,13.63,2584.68,121.03,4.59,-108.622,231.889,2005,607,0.638,5,Mid-rise,90.77,9.08,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0277,3,277,-102.237,223.488,72.7,12.84,933.39,56.67,2.52,-100.167,224.481,831,267,0.78,4,Mid-rise,42.5,4.25,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0278,3,278,22.328,197.783,30.54,7.46,227.9,22.47,1.81,21.772,197.879,380,160,0.736,2,Low-rise,16.85,1.68,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0279,3,279,-101.969,211.911,120.55,15.29,1842.65,78.02,2.87,-101.108,211.419,1980,456,0.647,5,High-rise,58.52,5.85,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0280,3,280,-94.227,220.436,94.25,14.99,1412.47,30.07,2.24,-91.726,222.037,964,178,0.319,5,Mid-rise,22.55,2.26,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0281,3,281,94.684,182.577,97.96,10.5,1028.61,56.12,5.45,95.194,184.666,820,350,0.573,4,Mid-rise,42.09,4.21,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0282,3,282,81.161,234.269,104.23,7.14,744.63,87.43,2.36,80.971,234.799,747,370,0.839,2,Low-rise,65.57,6.56,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0283,3,283,90.748,208.612,49.73,4.41,219.2,42.83,2.51,90.651,209.064,383,217,0.861,1,Low-rise,32.12,3.21,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0284,3,284,-10.87,101.502,59.3,4.57,270.95,54.57,2.21,-10.511,100.849,419,285,0.92,2,Low-rise,40.93,4.09,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0285,3,285,-5.353,208.338,64.53,3.47,224.02,43.75,1.63,-4.698,209.418,410,211,0.678,1,Single-storey,32.81,3.28,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0286,3,286,85.729,169.789,47.3,4.73,223.73,46.25,1.86,85.406,168.984,352,234,0.978,2,Low-rise,34.69,3.47,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0287,3,287,103.707,154.279,30.78,13.86,426.56,18.36,11.61,103.716,152.731,457,102,0.596,5,Mid-rise,13.77,1.38,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0288,3,288,83.402,120.005,29.74,4.58,136.33,27.55,1.15,84.246,120.233,303,148,0.926,2,Low-rise,20.66,2.07,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0289,3,289,33.062,135.61,27.61,3.43,94.56,24.01,1.73,33.097,135.41,267,152,0.87,1,Single-storey,18.01,1.8,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0290,3,290,-49.11,125.857,36.67,4.37,160.4,34.3,2.45,-48.95,125.96,335,232,0.935,1,Low-rise,25.72,2.57,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0291,3,291,-57.469,138.897,83.61,5.61,468.83,76.67,3.32,-57.691,139.649,499,358,0.917,2,Low-rise,57.5,5.75,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0292,3,292,-115.997,62.291,105.12,10.26,1078.76,93.28,3.91,-116.461,63.024,1363,469,0.887,3,Mid-rise,69.96,7.0,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0293,3,293,-107.605,168.476,112.77,5.16,581.74,84.76,2.54,-106.947,168.446,759,372,0.752,2,Low-rise,63.57,6.36,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0294,3,294,-97.23,195.918,100.47,4.97,499.18,92.47,2.41,-97.184,194.735,708,434,0.92,2,Low-rise,69.35,6.94,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0295,3,295,11.489,70.541,61.44,3.36,206.58,29.72,2.1,14.41,68.989,373,170,0.484,1,Single-storey,22.29,2.23,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0296,3,296,-33.452,-17.296,52.5,4.38,229.77,49.29,1.54,-33.196,-16.298,364,218,0.939,1,Low-rise,36.97,3.7,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0297,3,297,2.21,-37.929,104.12,4.86,505.56,94.65,4.06,1.887,-38.387,657,492,0.909,2,Low-rise,70.99,7.1,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0298,3,298,-25.301,-33.024,37.17,3.48,129.41,31.56,2.91,-25.712,-33.342,280,178,0.849,1,Single-storey,23.67,2.37,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0299,3,299,-12.383,-44.611,12.55,13.09,164.31,9.03,1.24,-13.528,-44.994,431,69,0.72,4,Mid-rise,6.77,0.68,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-03-0300,3,300,-41.452,-23.484,93.26,13.46,1255.73,63.26,3.35,-42.266,-24.45,1500,402,0.678,4,Mid-rise,47.44,4.74,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
